id,left,top,right,bottom,_mean,Chlorideme,Fluorideme,Hardnessme,SARmean,Sulfatemea,TDSmean,WellDepthm,Joined lay,LR_prob_Y,NBC_prob_Y,LR_pred_Y,label_NBCpred
325,-95793.8066,1003395.753,-90965.7746,998567.7206,95.32326168,95.32326168,2.312273121,21.4017064,51.13292379,348.7157373,1203.187557,656.3578258,0,0.996813043,0.961098952,1,1
326,-95793.8066,998567.7206,-90965.7746,993739.6886,95.30072959,95.30072959,2.238952679,33.10482725,45.45355936,290.2085812,1115.122189,645.4378137,0,,,,
327,-95793.8066,993739.6886,-90965.7746,988911.6566,209.7053921,209.7053921,2.713478578,41.32715245,53.1916117,454.769372,1578.60853,664.7953686,0,,,,
328,-95793.8066,988911.6566,-90965.7746,984083.6246,242.8621192,242.8621192,2.873998729,43.71545052,55.15800799,500.4852242,1710.472904,674.4122255,0,0.998386351,0.982652251,1,1
329,-95793.8066,984083.6246,-90965.7746,979255.5926,155.0522611,155.0522611,2.178223529,58.6940945,45.55307275,362.4569182,1295.139492,607.9368664,1,,,,
330,-95793.8066,979255.5926,-90965.7746,974427.5606,119.4610492,119.4610492,1.865963231,67.89419919,40.88399841,302.8795654,1114.929504,579.4402012,1,,,,
331,-95793.8066,974427.5606,-90965.7746,969599.5286,105.8578896,105.8578896,1.730431939,72.98829008,38.65630467,277.703423,1038.789141,568.1412065,1,,,,
332,-95793.8066,969599.5286,-90965.7746,964771.4966,99.23530332,99.23530332,1.655541312,76.2734635,37.32760248,264.1741386,997.8373139,561.4521186,1,,,,
333,-90965.7746,1206173.097,-86137.7426,1201345.065,51.5872586,51.5872586,0.817248755,70.08629169,21.89274629,100.025644,523.3594807,477.7290145,1,,,,
334,-90965.7746,1201345.065,-86137.7426,1196517.033,50.07185329,50.07185329,0.782142512,71.30544561,20.816456,95.57837373,505.4245053,458.9121869,2,,,,
335,-90965.7746,1196517.033,-86137.7426,1191689.001,47.53389018,47.53389018,0.724051569,73.00728975,19.12691312,88.3509607,476.0058019,429.022779,0,,,,
336,-90965.7746,1191689.001,-86137.7426,1186860.969,46.70589754,46.70589754,0.689281386,71.93981685,18.74599655,83.6908905,464.3057386,410.0244107,1,,,,
337,-90965.7746,1186860.969,-86137.7426,1182032.937,45.0757071,45.0757071,0.637473239,58.7229667,20.25706495,73.96902918,459.6073071,378.0914597,2,,,,
338,-90965.7746,1182032.937,-86137.7426,1177204.905,40.15627685,40.15627685,0.537788767,45.09330422,20.36635001,57.90116951,427.9905094,324.8942025,2,0.023988859,0.18029559,0,0
339,-90965.7746,1177204.905,-86137.7426,1172376.873,48.60861563,48.60861563,0.594998329,88.88662483,15.30067689,78.72873787,435.1662047,380.1629501,0,,,,
340,-90965.7746,1172376.873,-86137.7426,1167548.841,46.48917207,46.48917207,0.504752397,107.026892,10.17663451,71.37076342,379.234099,350.4790098,1,,,,
341,-90965.7746,1167548.841,-86137.7426,1162720.809,41.1857044,41.1857044,0.365169696,94.90484781,6.791976126,52.72379493,309.898005,287.9120455,0,0.000397749,0.004470797,0,0
342,-90965.7746,1162720.809,-86137.7426,1157892.777,48.67417723,48.67417723,0.503644555,90.26104328,11.37333211,83.65392898,416.6303313,305.0450436,1,,,,
343,-90965.7746,1157892.777,-86137.7426,1153064.745,45.15763203,45.15763203,0.561116155,80.19109999,12.16537517,97.93574115,447.1591004,291.1652024,1,,,,
344,-90965.7746,1153064.745,-86137.7426,1148236.713,43.30778163,43.30778163,0.65124647,72.98092459,12.70990499,107.1871034,473.1558445,286.7628676,1,,,,
345,-90965.7746,1148236.713,-86137.7426,1143408.681,44.2379979,44.2379979,0.657638264,74.84206201,11.17659815,94.58068818,454.238222,269.0584457,1,0.002594764,0.145085714,0,0
346,-90965.7746,1143408.681,-86137.7426,1138580.649,53.16043182,53.16043182,0.860871743,76.27829119,15.81420774,118.7778847,548.954969,280.4677067,0,,,,
347,-90965.7746,1138580.649,-86137.7426,1133752.617,66.25185421,66.25185421,1.086843405,70.61347737,23.33351077,143.2064913,656.2088424,339.7809734,1,,,,
348,-90965.7746,1133752.617,-86137.7426,1128924.585,75.08649404,75.08649404,1.230256494,64.08278454,28.85797123,157.4431533,728.060547,358.5735884,1,,,,
349,-90965.7746,1128924.585,-86137.7426,1124096.553,70.14780876,70.14780876,1.082287969,54.13880792,28.38311951,179.3810322,735.0000242,349.7638228,0.600000024,,,,
350,-90965.7746,1124096.553,-86137.7426,1119268.521,51.75565362,51.75565362,1.225226248,32.71804716,34.47612707,142.9450571,692.7881575,342.4247254,0,0.170988733,0.217376027,0,0
351,-90965.7746,1119268.521,-86137.7426,1114440.489,72.92337919,72.92337919,1.918221168,32.07203995,40.6212115,142.5229543,796.0594259,356.1197262,2,0.635762422,0.575334091,1,0
352,-90965.7746,1114440.489,-86137.7426,1109612.457,93.37765271,93.37765271,2.222389349,36.23539846,42.84108776,157.2453757,881.644927,357.1812341,2,,,,
353,-90965.7746,1109612.457,-86137.7426,1104784.425,84.48874347,84.48874347,1.946290886,50.80739846,37.44830908,153.1539843,820.8868947,355.933516,1,,,,
354,-90965.7746,1104784.425,-86137.7426,1099956.393,87.44687851,87.44687851,1.796909524,66.00184672,33.46175222,164.39245,806.588666,359.091346,1,,,,
355,-90965.7746,1099956.393,-86137.7426,1095128.361,114.3884335,114.3884335,2.034272888,75.17662042,34.68695999,224.6342742,946.3663865,396.1777174,1,,,,
356,-90965.7746,1095128.361,-86137.7426,1090300.329,129.4291388,129.4291388,2.312729303,77.77454539,37.5408983,270.6526006,1057.295745,419.1876633,1,0.974286144,0.735799684,1,1
357,-90965.7746,1090300.329,-86137.7426,1085472.297,97.63164289,97.63164289,1.803378502,91.30527004,32.34273238,237.3999528,904.8390883,389.8474499,1,,,,
358,-90965.7746,1085472.297,-86137.7426,1080644.265,91.5291872,91.5291872,2.178793009,61.84289811,42.07501777,324.645858,1068.976578,421.3445721,1,0.979394993,0.847173581,1,1
359,-90965.7746,1080644.265,-86137.7426,1075816.233,58.76905916,58.76905916,1.860328562,37.24946987,42.35586729,264.878824,937.1883016,432.0627484,1,0.823983223,0.540340508,1,1
360,-90965.7746,1075816.233,-86137.7426,1070988.201,46.77406785,46.77406785,1.752653852,30.34448324,42.90211344,196.9390494,818.4482477,436.0342788,1,0.500705546,0.369671938,1,1
361,-90965.7746,1070988.201,-86137.7426,1066160.169,53.79628554,53.79628554,1.658025365,52.99235159,36.51582978,191.0928655,806.6553734,433.509428,0.5,,,,
362,-90965.7746,1066160.169,-86137.7426,1061332.137,50.17706902,50.17706902,1.321840036,48.29230147,39.8877061,215.2377221,812.283541,572.5846518,1,,,,
363,-90965.7746,1061332.137,-86137.7426,1056504.105,39.23978693,39.23978693,1.069040191,24.28993533,44.60119369,250.6395287,842.7501115,775.029835,0,0.320095279,0.484902543,0,0
364,-90965.7746,1056504.105,-86137.7426,1051676.073,83.37293516,83.37293516,1.791781927,33.04835676,48.05752476,440.6755318,1217.339695,740.6451602,0,0.994478438,0.920474811,1,1
365,-90965.7746,1051676.073,-86137.7426,1046848.041,81.78905098,81.78905098,1.59932183,40.8762683,43.47170709,421.9733896,1165.175035,659.3535259,0,,,,
366,-90965.7746,1046848.041,-86137.7426,1042020.009,52.65851283,52.65851283,1.227708404,37.59869661,39.7462593,257.742573,864.7862158,636.481311,0,,,,
367,-90965.7746,1042020.009,-86137.7426,1037191.977,60.3702284,60.3702284,1.372989858,45.39383108,40.23595387,284.9151921,949.8563867,608.2387693,0,,,,
368,-90965.7746,1037191.977,-86137.7426,1032363.945,64.00613721,64.00613721,1.667956668,47.10691774,41.57522775,275.8605478,970.1822373,609.4956804,0,,,,
369,-90965.7746,1032363.945,-86137.7426,1027535.913,75.19149939,75.19149939,2.804431096,29.9484438,50.0508193,288.7281977,1078.259005,695.5576782,0,0.870083731,0.712464508,1,1
370,-90965.7746,1027535.913,-86137.7426,1022707.881,73.11704773,73.11704773,2.377388173,45.66302238,45.58176301,275.7515239,1025.231694,636.3578499,0,,,,
371,-90965.7746,1022707.881,-86137.7426,1017879.849,69.62418094,69.62418094,1.734323587,65.53832034,39.63141941,255.4517416,948.2433798,556.8070814,0,,,,
372,-90965.7746,1017879.849,-86137.7426,1013051.817,73.06862583,73.06862583,1.633116684,69.23353236,39.31567772,259.6322835,957.1177765,546.2475027,0,,,,
373,-90965.7746,1013051.817,-86137.7426,1008223.785,79.63530001,79.63530001,1.698007056,61.28536718,41.89624566,275.8388508,1009.137101,573.0148093,0,,,,
374,-90965.7746,1008223.785,-86137.7426,1003395.753,80.2429999,80.2429999,1.771079529,38.99543581,48.10134623,274.1345751,1053.891632,652.9772762,0,,,,
375,-90965.7746,1003395.753,-86137.7426,998567.7206,66.52874092,66.52874092,1.658823976,19.88497756,52.99177421,218.63043,996.411101,743.2501389,0,0.348240791,0.42438133,0,0
376,-90965.7746,998567.7206,-86137.7426,993739.6886,94.45480321,94.45480321,1.931575235,39.56248956,47.26450385,282.9872859,1094.588623,653.7626631,0,,,,
377,-90965.7746,993739.6886,-86137.7426,988911.6566,137.2591752,137.2591752,2.16134073,49.45838073,46.8893831,344.3396308,1250.858107,630.7836626,0,,,,
378,-90965.7746,988911.6566,-86137.7426,984083.6246,156.393603,156.393603,2.232443812,54.41634803,46.82932918,367.9562886,1314.853875,624.8801455,1,,,,
379,-90965.7746,984083.6246,-86137.7426,979255.5926,133.5010222,133.5010222,2.013280592,62.03415246,43.35513852,328.0324268,1192.925663,601.796848,1,,,,
380,-90965.7746,979255.5926,-86137.7426,974427.5606,115.6218548,115.6218548,1.839997555,68.15304508,40.57461126,296.0365678,1095.887846,585.047511,1,,,,
381,-90965.7746,974427.5606,-86137.7426,969599.5286,108.6144837,108.6144837,1.764217558,71.30491469,39.27111884,282.6955239,1055.036926,576.0457076,1,,,,
382,-86137.7426,1201345.065,-81309.7106,1196517.033,44.99434094,44.99434094,0.728626835,70.20453106,19.09978544,86.16361196,470.1585033,439.138669,1,,,,
383,-86137.7426,1196517.033,-81309.7106,1191689.001,36.41132512,36.41132512,0.563651243,76.72067384,13.57132577,66.65415062,377.9438216,357.9839261,1,,,,
384,-86137.7426,1191689.001,-81309.7106,1186860.969,32.73590658,32.73590658,0.479604577,79.80182489,11.05063555,57.07351487,333.5364627,315.1077959,0,5.34E-05,5.73E-06,0,0
385,-86137.7426,1186860.969,-81309.7106,1182032.937,44.49555002,44.49555002,0.67612681,68.40642483,18.97000643,78.07614672,455.0016975,410.1087627,1,,,,
386,-86137.7426,1182032.937,-81309.7106,1177204.905,46.15219579,46.15219579,0.666546435,70.95232063,18.97854387,79.28829514,461.0417186,418.6470178,1,,,,
387,-86137.7426,1177204.905,-81309.7106,1172376.873,40.82137998,40.82137998,0.552577615,86.93094028,13.15824799,70.10597927,395.6727176,400.2663998,1,,,,
388,-86137.7426,1172376.873,-81309.7106,1167548.841,29.62335794,29.62335794,0.382855936,110.8095069,4.675766794,46.16216027,269.5738118,332.4716442,1,0.000505952,0.037017121,0,0
389,-86137.7426,1167548.841,-81309.7106,1162720.809,37.32286002,37.32286002,0.325739013,114.6653125,4.017031345,43.96177829,272.1808709,331.5317479,1,0.000251986,0.009169759,0,0
390,-86137.7426,1162720.809,-81309.7106,1157892.777,39.9657619,39.9657619,0.467395234,91.74272917,9.042863151,73.21537775,362.7531799,345.8553938,1,,,,
391,-86137.7426,1157892.777,-81309.7106,1153064.745,34.61052686,34.61052686,0.469865925,82.76091753,8.378739032,83.06094572,372.7781886,281.4902325,1,0.000292129,0.001526874,0,0
392,-86137.7426,1153064.745,-81309.7106,1148236.713,37.31087942,37.31087942,0.623638459,67.55193848,12.33738515,115.5495025,473.0332989,272.814005,1,0.002497604,0.064104507,0,0
393,-86137.7426,1148236.713,-81309.7106,1143408.681,40.53733166,40.53733166,0.996699965,60.96427157,16.32079604,160.1562246,622.417121,208.3380259,0,0.008159963,0.03693642,0,0
394,-86137.7426,1143408.681,-81309.7106,1138580.649,50.35374421,50.35374421,0.918443813,70.14397082,16.30434313,131.1282923,575.7391262,261.5233535,0,,,,
395,-86137.7426,1138580.649,-81309.7106,1133752.617,68.13021637,68.13021637,1.115105858,66.98979374,24.18679973,149.9109857,676.4701105,349.895933,1,,,,
396,-86137.7426,1133752.617,-81309.7106,1128924.585,84.73991474,84.73991474,1.319659666,58.40999558,31.72191148,165.3860303,776.5465067,380.1349036,0.5,,,,
397,-86137.7426,1128924.585,-81309.7106,1124096.553,110.422129,110.422129,1.545450581,41.51815247,41.99899603,187.2266136,923.163139,381.814314,0.600000024,,,,
398,-86137.7426,1124096.553,-81309.7106,1119268.521,163.5475565,163.5475565,2.033744253,19.05789644,57.44885982,221.4502457,1191.142018,366.7373535,1,0.987907997,0.938641904,1,1
399,-86137.7426,1119268.521,-81309.7106,1114440.489,106.425149,106.425149,2.054241162,29.19161749,46.019601,167.4729634,950.963751,379.0152515,2,,,,
400,-86137.7426,1114440.489,-81309.7106,1109612.457,106.5496396,106.5496396,2.327669782,23.86237714,50.40801378,163.2242453,985.794519,419.1018362,1,0.920822953,0.637944853,1,1
401,-86137.7426,1109612.457,-81309.7106,1104784.425,85.98836555,85.98836555,1.992097184,41.9664326,46.03995664,159.6780256,929.1792118,463.5612966,1,,,,
402,-86137.7426,1104784.425,-81309.7106,1099956.393,96.96242932,96.96242932,1.869540697,62.43236536,38.94789322,181.7110777,907.6406881,447.9455339,0.600000024,,,,
403,-86137.7426,1099956.393,-81309.7106,1095128.361,146.8172673,146.8172673,1.99749808,77.62791028,34.60927117,256.9197771,1055.244736,481.0328655,1,0.658619302,0.554174192,0,0
404,-86137.7426,1095128.361,-81309.7106,1090300.329,157.2898923,157.2898923,2.329817099,71.29174192,37.41039817,293.2014534,1132.587259,494.5802567,1,,,,
405,-86137.7426,1090300.329,-81309.7106,1085472.297,119.212969,119.212969,2.20417446,66.42435303,37.26873905,263.4035018,997.558897,462.5548742,1,0.313209125,0.253712731,1,1
406,-86137.7426,1085472.297,-81309.7106,1080644.265,96.3923985,96.3923985,2.130127996,58.8001849,41.64479131,308.7496364,1052.726118,458.9238857,1,,,,
407,-86137.7426,1080644.265,-81309.7106,1075816.233,74.29462266,74.29462266,1.872048736,50.94070725,40.28896851,276.4444728,968.8565964,459.4972327,1,,,,
408,-86137.7426,1075816.233,-81309.7106,1070988.201,64.47587994,64.47587994,1.700760851,53.52288687,38.37874407,222.2480399,867.4314802,468.1468931,0.899999976,,,,
409,-86137.7426,1070988.201,-81309.7106,1066160.169,66.34639867,66.34639867,1.603167993,59.80725406,36.87901508,222.4382983,862.8699669,504.6750151,0.5,,,,
410,-86137.7426,1066160.169,-81309.7106,1061332.137,66.52775527,66.52775527,1.489797658,57.35781645,38.14154129,243.8560822,888.351229,581.0536839,1,,,,
411,-86137.7426,1061332.137,-81309.7106,1056504.105,67.3104734,67.3104734,1.442134994,47.92973102,41.1288817,286.901524,954.4323074,672.2186424,0,,,,
412,-86137.7426,1056504.105,-81309.7106,1051676.073,83.56842812,83.56842812,1.626305301,34.22645706,48.57671546,400.9319344,1173.578594,787.6635578,0,0.925146384,0.838963425,1,1
413,-86137.7426,1051676.073,-81309.7106,1046848.041,79.89680572,79.89680572,1.589520487,43.06068531,44.57629206,356.8864817,1090.52959,719.255829,1,,,,
414,-86137.7426,1046848.041,-81309.7106,1042020.009,72.40597716,72.40597716,1.530054222,48.2885093,41.5776747,296.2048825,984.8285181,679.6554918,1,,,,
415,-86137.7426,1042020.009,-81309.7106,1037191.977,71.06889423,71.06889423,1.573561623,51.14311971,40.81797607,278.9643197,966.1760107,660.2530919,0,,,,
416,-86137.7426,1037191.977,-81309.7106,1032363.945,72.45374294,72.45374294,1.81265408,49.8851448,42.24690938,275.7375202,988.5668453,673.1272458,0,,,,
417,-86137.7426,1032363.945,-81309.7106,1027535.913,76.2557832,76.2557832,2.305257056,40.39520754,47.05223421,287.0332235,1055.059505,744.2879808,4,,,,
418,-86137.7426,1027535.913,-81309.7106,1022707.881,76.39047392,76.39047392,2.147226504,49.75299687,44.37264992,276.2653203,1022.598682,682.5297066,0,,,,
419,-86137.7426,1022707.881,-81309.7106,1017879.849,76.05998249,76.05998249,1.816770968,62.55431617,40.54624324,262.4691876,976.0732226,612.4241995,1,,,,
420,-86137.7426,1017879.849,-81309.7106,1013051.817,78.02234159,78.02234159,1.702858476,66.62260606,39.74053839,260.8690511,972.0239583,588.8348055,1,,,,
421,-86137.7426,1013051.817,-81309.7106,1008223.785,80.50947629,80.50947629,1.69433884,62.48243863,41.17095668,263.7241118,991.2329973,597.2256934,0,,,,
422,-86137.7426,1008223.785,-81309.7106,1003395.753,78.71100402,78.71100402,1.691991938,49.21593298,44.93521047,253.4743909,1003.343866,642.5668097,1,,,,
423,-86137.7426,1003395.753,-81309.7106,998567.7206,75.43818396,75.43818396,1.66917558,38.51424075,47.86539163,236.3944686,998.3349466,684.4513207,20,,,,
424,-86137.7426,998567.7206,-81309.7106,993739.6886,90.2370099,90.2370099,1.791211331,48.52986456,45.13956809,267.6537158,1047.317152,642.6410008,0,,,,
425,-86137.7426,993739.6886,-81309.7106,988911.6566,106.8566402,106.8566402,1.883385346,56.53003776,43.46136419,292.9357312,1098.9748,617.1735225,0,,,,
426,-86137.7426,988911.6566,-81309.7106,984083.6246,115.7730132,115.7730132,1.90550632,61.4425153,42.51999498,302.4093037,1120.146628,606.2509943,1,,,,
427,-86137.7426,984083.6246,-81309.7106,979255.5926,113.3593088,113.3593088,1.847726658,65.94154505,41.07923334,294.1890406,1093.096613,596.2355686,1,,,,
428,-86137.7426,979255.5926,-81309.7106,974427.5606,110.9189994,110.9189994,1.807962403,68.38228297,40.22756546,288.0903519,1073.693507,589.4028671,1,,,,
429,-81309.7106,1201345.065,-76481.6786,1196517.033,39.46601267,39.46601267,0.681936504,67.96171513,17.43645288,76.59316907,437.9939372,421.8850734,1,,,,
430,-81309.7106,1196517.033,-76481.6786,1191689.001,32.47520546,32.47520546,0.556524573,75.23243076,12.58596768,61.47291906,367.1750196,365.40937,1,,,,
431,-81309.7106,1191689.001,-76481.6786,1186860.969,30.89913759,30.89913759,0.523742691,77.8194037,11.51550436,56.52045288,346.9734154,345.3223983,1,,,,
432,-81309.7106,1186860.969,-76481.6786,1182032.937,42.29824348,42.29824348,0.724616081,63.71466472,20.25670461,76.07026909,461.6085717,427.5624011,0,,,,
433,-81309.7106,1182032.937,-76481.6786,1177204.905,45.91014641,45.91014641,0.736624892,63.96159415,21.91355262,80.64448576,485.9200922,452.6662717,1,,,,
434,-81309.7106,1177204.905,-76481.6786,1172376.873,35.99999225,35.99999225,0.551594602,70.24541758,14.7703305,67.61423458,405.8842331,442.5104158,1,0.001668044,0.048985005,0,0
435,-81309.7106,1172376.873,-76481.6786,1167548.841,35.92731506,35.92731506,0.489701535,93.22914788,10.79496965,64.97568703,361.4940634,397.8596128,1,,,,
436,-81309.7106,1167548.841,-76481.6786,1162720.809,41.28410587,41.28410587,0.479406659,113.7261141,9.245372401,74.5829441,368.6954064,375.9618163,1,0.000403975,0.042592686,0,0
437,-81309.7106,1162720.809,-76481.6786,1157892.777,47.80554028,47.80554028,0.632928476,82.96808228,14.7744078,104.4267372,468.8587919,404.1515803,1,,,,
438,-81309.7106,1157892.777,-76481.6786,1153064.745,37.15858716,37.15858716,0.655182099,48.27657296,15.47158733,104.4556343,458.8661946,393.5920612,1,0.003411089,0.035450672,0,0
439,-81309.7106,1153064.745,-76481.6786,1148236.713,52.07201598,52.07201598,0.86523479,59.17055479,19.34753946,169.5265399,627.6942842,361.5599018,1,,,,
440,-81309.7106,1148236.713,-76481.6786,1143408.681,53.2079857,53.2079857,1.008194711,61.02401982,20.57517685,176.1190529,670.3686575,322.332835,0.600000024,,,,
441,-81309.7106,1143408.681,-76481.6786,1138580.649,60.21148352,60.21148352,1.048265503,65.27274019,21.83302577,161.2937162,666.7900112,346.5033119,2,,,,
442,-81309.7106,1138580.649,-76481.6786,1133752.617,73.52011586,73.52011586,1.176794207,64.04990715,26.55735596,161.2712967,716.0073585,393.2675542,2,,,,
443,-81309.7106,1133752.617,-76481.6786,1128924.585,90.73095528,90.73095528,1.373083329,57.84785428,32.86516488,170.3633276,801.918726,413.9138705,2,,,,
444,-81309.7106,1128924.585,-76481.6786,1124096.553,119.786837,119.786837,1.648623143,46.39166626,41.53816343,189.9931223,944.5224659,415.2396535,1,,,,
445,-81309.7106,1124096.553,-76481.6786,1119268.521,163.1849939,163.1849939,2.021863401,36.65471671,49.29167496,222.957737,1130.280957,405.1730219,0.600000024,,,,
446,-81309.7106,1119268.521,-76481.6786,1114440.489,125.6701769,125.6701769,1.940958661,41.35083435,44.64901544,189.3409699,992.4269059,412.1900183,0.800000012,,,,
447,-81309.7106,1114440.489,-76481.6786,1109612.457,101.9218008,101.9218008,1.960699792,42.94316996,45.34130557,169.6575174,949.5115948,462.507853,0,,,,
448,-81309.7106,1109612.457,-76481.6786,1104784.425,62.31097923,62.31097923,2.102315979,29.71862093,61.88777808,145.6888597,1078.861072,655.1109813,0.600000024,0.950113844,0.706377795,1,1
449,-81309.7106,1104784.425,-76481.6786,1099956.393,96.4995415,96.4995415,1.945145909,54.36911202,46.20801431,182.1083074,990.028718,549.1881669,0.600000024,,,,
450,-81309.7106,1099956.393,-76481.6786,1095128.361,126.2576735,126.2576735,1.89066331,72.21988752,36.96161351,224.1635035,987.9865691,510.0642218,0.5,,,,
451,-81309.7106,1095128.361,-76481.6786,1090300.329,127.9494269,127.9494269,1.921258021,75.43530741,35.67164102,240.7992534,994.1757555,507.0875948,1,,,,
452,-81309.7106,1090300.329,-76481.6786,1085472.297,111.8945354,111.8945354,1.906190504,73.43293953,36.1319524,241.4897332,963.3051462,500.2875772,1,,,,
453,-81309.7106,1085472.297,-76481.6786,1080644.265,97.57766918,97.57766918,1.827379643,70.72921705,36.70923102,245.9217819,948.7260471,505.6655472,1,,,,
454,-81309.7106,1080644.265,-76481.6786,1075816.233,87.54697728,87.54697728,1.764393143,66.37166154,37.17940846,244.0402897,933.2840155,520.6842535,0,,,,
455,-81309.7106,1075816.233,-76481.6786,1070988.201,82.76937502,82.76937502,1.709740022,64.08459046,37.38112072,240.6101894,922.5609439,548.8797454,0.5,,,,
456,-81309.7106,1070988.201,-76481.6786,1066160.169,82.23954425,82.23954425,1.672972644,62.55449108,38.04904148,249.8491858,936.9206333,594.7433208,0,,,,
457,-81309.7106,1066160.169,-76481.6786,1061332.137,82.39336548,82.39336548,1.650284822,58.88323953,39.71067195,270.7153089,970.598442,650.7576501,1,,,,
458,-81309.7106,1061332.137,-76481.6786,1056504.105,83.31176765,83.31176765,1.672606424,52.16056912,42.7039284,306.0460039,1031.720774,711.5975912,1,,,,
459,-81309.7106,1056504.105,-76481.6786,1051676.073,87.8791909,87.8791909,1.726129041,41.91166432,47.28922047,364.0171164,1137.032551,784.2895187,0.5,,,,
460,-81309.7106,1051676.073,-76481.6786,1046848.041,85.84478654,85.84478654,1.732187626,43.61484602,46.51248513,335.734904,1091.993399,783.1728919,1,,,,
461,-81309.7106,1046848.041,-76481.6786,1042020.009,85.01132102,85.01132102,1.95205519,31.51597973,52.94321786,314.2950525,1093.845451,928.2261711,1,0.806877503,0.81098474,1,1
462,-81309.7106,1042020.009,-76481.6786,1037191.977,82.2274169,82.2274169,1.814714046,45.54928908,45.96830611,291.0525235,1032.520202,787.2439571,1,,,,
463,-81309.7106,1037191.977,-76481.6786,1032363.945,80.58897924,80.58897924,1.953036007,47.26596395,44.71995963,283.5845766,1032.840279,760.0118143,0,,,,
464,-81309.7106,1032363.945,-76481.6786,1027535.913,79.38124384,79.38124384,2.487503165,26.31641448,52.70455774,303.9504136,1130.673157,936.0253218,0,0.825492123,0.780120397,1,1
465,-81309.7106,1027535.913,-76481.6786,1022707.881,81.22733531,81.22733531,2.110922855,47.38916722,45.55134151,281.3026045,1048.705187,765.5920841,0,,,,
466,-81309.7106,1022707.881,-76481.6786,1017879.849,82.6803658,82.6803658,1.852142849,61.43216837,41.14645819,266.6767149,999.112516,660.9356938,0,,,,
467,-81309.7106,1017879.849,-76481.6786,1013051.817,83.6725768,83.6725768,1.754386684,65.71398328,40.04682349,262.4425154,987.6222798,627.1785842,0,,,,
468,-81309.7106,1013051.817,-76481.6786,1008223.785,84.56742463,84.56742463,1.718259824,64.9355346,40.39502136,261.4249987,990.7091367,617.9012376,1,,,,
469,-81309.7106,1008223.785,-76481.6786,1003395.753,84.98514957,84.98514957,1.710347187,60.71838743,41.63024138,259.6599267,998.6368711,624.1273512,0,,,,
470,-81309.7106,1003395.753,-76481.6786,998567.7206,86.444438,86.444438,1.718326303,57.56286263,42.5227801,259.2427766,1007.905946,630.3977222,1,,,,
471,-81309.7106,998567.7206,-76481.6786,993739.6886,91.58243082,91.58243082,1.747017897,59.20264513,42.12281285,265.9157618,1023.527703,622.8307342,1,,,,
472,-81309.7106,993739.6886,-76481.6786,988911.6566,98.14546294,98.14546294,1.773861383,62.64706017,41.31553221,273.9071883,1040.096043,611.9187277,0,,,,
473,-81309.7106,988911.6566,-76481.6786,984083.6246,102.5275555,102.5275555,1.777626529,65.88384684,40.53056078,277.3428625,1046.367961,603.6704086,0,,,,
474,-81309.7106,984083.6246,-76481.6786,979255.5926,103.8207012,103.8207012,1.763586724,68.26068342,39.86785596,276.5216006,1042.179933,597.670049,1,,,,
475,-76481.6786,1201345.065,-71653.6466,1196517.033,35.52471825,35.52471825,0.654375669,65.10008072,16.40194946,70.34717388,418.7835735,410.0954926,1,,,,
476,-76481.6786,1196517.033,-71653.6466,1191689.001,25.06262773,25.06262773,0.515652789,62.69003627,11.17634625,52.42454731,342.1152868,339.9289756,0,0.005749036,0.089158684,0,0
477,-76481.6786,1191689.001,-71653.6466,1186860.969,26.58690283,26.58690283,0.577298773,66.41869357,12.75382597,52.884903,360.413731,348.7511839,0,0.000142434,0.000215151,0,0
478,-76481.6786,1186860.969,-71653.6466,1182032.937,38.37401316,38.37401316,0.862934806,48.23064295,24.80034778,71.74340697,490.683743,424.65621,1,,,,
479,-76481.6786,1182032.937,-71653.6466,1177204.905,46.68735127,46.68735127,0.858640536,46.99966309,28.89164314,79.76308846,537.97695,475.8725973,1,,,,
480,-76481.6786,1177204.905,-71653.6466,1172376.873,38.15622392,38.15622392,0.858646863,38.94084073,34.45413217,77.7562344,564.7001812,457.619237,1,,,,
481,-76481.6786,1172376.873,-71653.6466,1167548.841,47.53136862,47.53136862,0.79214413,56.4334326,28.0003297,85.37117552,537.7904212,471.834458,1,,,,
482,-76481.6786,1167548.841,-71653.6466,1162720.809,55.01214679,55.01214679,0.765888339,70.98352366,22.77265069,106.1419417,538.62657,493.2177663,1,,,,
483,-76481.6786,1162720.809,-71653.6466,1157892.777,59.41478504,59.41478504,0.86853579,64.2596032,24.1904262,157.1513794,637.9175365,511.6187239,1,,,,
484,-76481.6786,1157892.777,-71653.6466,1153064.745,86.12915476,86.12915476,1.148701753,50.85475928,30.33765293,345.3434612,1003.414388,507.2076068,1,,,,
485,-76481.6786,1153064.745,-71653.6466,1148236.713,119.9411066,119.9411066,1.398394826,52.97279154,35.91008544,519.7641703,1343.425325,464.2919294,1,0.999993017,0.999939428,1,1
486,-76481.6786,1148236.713,-71653.6466,1143408.681,73.00560022,73.00560022,1.118109033,59.39319155,26.9424878,235.5864,816.4601396,453.0406464,2,,,,
487,-76481.6786,1143408.681,-71653.6466,1138580.649,70.89408122,70.89408122,1.12944456,62.30558775,26.47536279,182.2663962,736.1077908,445.871178,2,,,,
488,-76481.6786,1138580.649,-71653.6466,1133752.617,79.23970634,79.23970634,1.227850886,62.09599597,28.97650229,171.3078477,751.9982571,456.8215528,0,,,,
